author,updated_at,like_count,text,public
@paothegig148,2024-04-01T15:37:48Z,0,Song title,True
@user-vu7cf6er5u,2024-03-31T14:03:03Z,0,호우시절 생각나네.,True
@Szederp,2024-03-31T13:15:29Z,0,"I just watched this trailer and I have not seen the movie. Tell me if I'm right. Woman marries American husband then when she meets the ""boy"" she was in love with when kids she starts flirting and she is basically using two men. Again...if I'm wrong tell me. If a man did that....wouldn't that be called ""womanizing""?",True
@alirezar7920,2024-03-29T17:01:23Z,0,Another overrated movie from Korea. I think they alter the IMDb and Rotten Tomatos to get high rattings!,True
@sid.sal2k,2024-03-29T16:16:20Z,1,"Korean version of the indian movie, “96”",True
@leninashok8714,2024-03-28T20:49:19Z,0,Not a good movie in my opinion....i am not able to cope up with the emotions protrayed in this movie...that husband is like a doll poor guy sacrificing all his self respect for his wife who isba fool who can't determine what is happiness and what her-self needs the most .... can't understand why its got all this hype ...really wasted my time ....,True
@rhobyadriano6708,2024-03-27T15:59:45Z,0,TOTGA,True
@Miguel_Santos888,2024-03-27T14:48:37Z,0,The best movie ever!! ❤,True
@Normila991,2024-03-26T21:16:12Z,0,Silences in this movie are so loud and explanatory,True
@durjayghosh7664,2024-03-26T05:05:07Z,0,96 movie vibes are coming,True
@umangsharma4346,2024-03-25T17:47:43Z,1,Greata Lee (Nora) has got range. Check out What Do We do In The Shadows S02E08. It comedy gold,True
@devchintu,2024-03-24T16:24:00Z,0,Why I am feeling..this is like Indian Tamil movie called 96,True
@merry1171,2024-03-23T21:39:03Z,0,"It's the best movie I've seen in years. At the end of the movie, I was literally crying.",True
@HINY48,2024-03-23T11:39:52Z,0,🙂,True
@mackielunkey2205,2024-03-23T04:27:14Z,0,"Oscar or none, I'm glad that this movie got its nominations. Just one of the best of the decade.",True
@jannalorena,2024-03-22T19:00:56Z,0,"This movie resonates with me. I felt it! I cried much when Nora walked towards her husband and said ""I'm sorry"" after the Taxi scene where Hae Sung left. The feelings was so raw and deep. No words can contain the feelings of longingness to someone. As you can see from both eyes, it speaks for themselves. Tear jerking!",True
@theumbrellacorporation1523,2024-03-22T09:26:11Z,0,"Even as someone who isn’t very emotional, I was very moved by this movie when it came out. I have never seen a movie with such a high emphasis on human emotion, which compensated for its lack of action.",True
@acat3652,2024-03-21T09:33:02Z,0,Why am I tearing up!,True
@jjjjjjjjjjin12,2024-03-21T08:31:22Z,0,유태오..개존잘이다 이거임..,True
@user-lr9cv3fu4g,2024-03-21T06:57:41Z,0,"I also met with my calf love after 12 years. And we restarted again. But we screwed up, then broke up. Appearantly, it was beautiful just because we were child.",True
@mr.joaquin7830,2024-03-20T21:26:27Z,1,as an immigrant you try and adapt to the point where you believe you're fully integrated. that is until you go back to your country or are presented with a situation like this where you realize there's a huge chunk of you that you left behind. this movie captures that so beautifully that it made me sob. easy top 5 movies I've ever seen.,True
@WarisAli-ih9jr,2024-03-19T05:07:24Z,1,It's shit!!,True
@michaelj.933,2024-03-19T02:02:33Z,0,"This reminds me of someone I reconnected recently. We both knew, f. so painful. I don't think I can watch this.",True
