author,updated_at,like_count,text,public
@imperatormouse2735,2024-03-24T20:13:24Z,4,"This movie is a waste of money, time and popcorn. Just watched it.",True
@kimj5037,2024-03-24T14:14:25Z,4,"I don't bother with the Oscars so I hadn't heard about this movie. But, after the backlash against Jonathan Glazer's Oscar speech, this movie is now on my must watch list.",True
@user-ip4td2ok4l,2024-03-24T05:45:28Z,1,How about a movie about the new port being built in Gaza with the rubble of blown up homes and bits of bones and body parts. Will you be making movies about the genocide of thousands of children in Palestine?  Yeah didn't think so.,True
@navein4648,2024-03-23T08:39:53Z,0,Can someone explain,True
@Crazysolokid,2024-03-23T01:59:41Z,0,ok so the boy in the stiped pajamas pretty much,True
@rakhemseku,2024-03-23T00:15:53Z,3,Sandra is on a roll.,True
@SamuelFernandes-go7pe,2024-03-22T19:44:25Z,1,This is what a trailer should look like,True
@Unbiter,2024-03-22T16:36:41Z,0,The fart sounds are a bit distasteful,True
@LooneyBinAdventures,2024-03-22T04:31:41Z,0,Not for me,True
@jay23cr,2024-03-21T11:36:24Z,1,GAZA,True
@PranayPatil.22.02,2024-03-21T07:48:54Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:48:49Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:48:44Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:48:39Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:48:33Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:48:28Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:48:23Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:48:17Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:48:13Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:48:08Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:48:03Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:47:57Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:47:51Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:47:45Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:47:38Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:47:15Z,0,ZONE OF INTREST WHITE DEATH LOTUS,True
@PranayPatil.22.02,2024-03-21T07:47:01Z,0,ZONE OF INTREST WHITE DEATH,True
@PranayPatil.22.02,2024-03-21T07:46:54Z,0,ZONE OF INTREST WHITE DEATH,True
@Farceb,2024-03-21T04:19:10Z,0,"I found the sound tracks on google, hahha poor job by the engineer sound",True
@bartolomeestebanmurillo4459,2024-03-21T00:11:32Z,1,"Far more frightening and chilling than any horror movie. It portrays the Nazis as they truly were, not mustache twirling villains but everyday people like all of us.",True
@kristi.s9922,2024-03-20T22:31:09Z,75,"This is the movie that starts working on you when it's over. Two days later, common things in your life will turn into flashbacks and connections to this movie. And of course Sandra Hüller, sometimes the walk talks more than what people say.",True
@AJBell-dh6ry,2024-03-20T22:03:00Z,2,"The Germans were the good guys, and 80 years of lies doesn't change that.",True
@muhammaddhanish1562,2024-03-20T19:39:26Z,5,Like Palestine of today!,True
@lerenschrijven9339,2024-03-20T17:07:10Z,5,🇵🇸 Gaza perhaps is right now the zone..,True
@brianthomason5022,2024-03-20T16:42:53Z,2,If I had to guess I would bet that this is wicked boring,True
@8946d3,2024-03-20T12:58:58Z,0,"Who watched the movie, in which language is it?",True
@user96368,2024-03-20T09:55:28Z,2,"waste of time, art for hipsters... overhyped, borring nazzi shit",True
@samkachakech5719,2024-03-20T02:54:43Z,7,One day they’ll make a movie about Israeli people living a normal live perusing their dreams 2 miles away from where a Gen.cide taking place. Mark my words,True
@mstacymedia,2024-03-20T02:46:22Z,1,Wow this movie looks like it really sucks..,True
@racializedkanadian,2024-03-20T01:04:42Z,11,"I'd call this the MOST IMPORTANT film released in the 21st century so far.

Yes it's about dark time in our history, but it's also about RIGHT NOW.  

Completely relevant to the dangerous times we are currently in.",True
@herms6612,2024-03-19T21:25:20Z,1,Was für ein Dreck,True
@salRL-eb3zc,2024-03-19T17:10:40Z,1,Shame on you jonatan glazer.,True
@princesssiobhanfiona,2024-03-19T16:00:21Z,1,This trailer alone gives me such an eerie feeling. Will definitely have to see this film.,True
@user-sv7fd6es6s,2024-03-19T03:04:59Z,0,"This is a great movie, I loved it. I just hated that weird noise, sounded like a burp or something horrible.",True
@farhanaazmi4512,2024-03-19T02:27:15Z,14,"This is happening RIGHT NOW, Israel is committing genocide, occupation and ethnic Cleansing on Palestinians in Palestine since 1948, very much inspired by Nazis",True
@danigelis,2024-03-18T22:55:00Z,5,"You want another “examination of human complicity”, simply look at having a music festival celebrating “peace and love” right next door to the world’s largest open air concentration camp that is Gaza.",True
@jhayeanderson1000,2024-03-18T07:15:51Z,1,There's a lot of unnecessary/ not important scenes. If we will remove those insignificant scenes this will be a 30 minute movie.,True
@roydl8536,2024-03-18T06:05:16Z,3,How about making a movie about Israel abuses to Palestinian people?,True
@doyanmakan3001,2024-03-18T04:35:55Z,3,"The story, its happening. At this very moment. At Gaza",True
@frankiegoeshollywood5062,2024-03-17T20:37:24Z,3,"Yes, as you can see now that the Germans were normal people like us.",True
@CrimsonSurvival,2024-03-17T20:12:39Z,4,Looks like artistic garbage.,True
@dempseychannel1531,2024-03-17T15:40:57Z,1,This moive makes me sick,True
@dongusmalongus1915,2024-03-17T08:04:26Z,2,dead sick of nazisploitation.,True
@slinkyboo-boo,2024-03-17T04:34:54Z,3,Exactly   like living near a slaughterhouse. Everyone ignores the horrors.,True
@yorelativo5394,2024-03-17T04:28:34Z,8,this movie literally just give me a panic attack and I'm not easily impressed. it's the lack of actually watching the horror that make me feel bad. It feels like we are watching things from their evil perspective and it make me so sick. I hurt for all the innocent people who died i hurt with all my heart.,True
@mavious2010,2024-03-17T03:55:01Z,0,AWESOME,True
@SebastianOliverr,2024-03-17T03:29:19Z,46,I will watch it because of the director's beautiful speech about Gaza at the Oscars ✨ ❤ 🇵🇸,True
@Friend-eb8st,2024-03-17T02:42:04Z,5,A brilliant movie that showcase how today Israelis live with the genocide in Gaza,True
@jonx3124,2024-03-17T01:41:11Z,2,A24 always coming out with masterpieces,True
@ChrisGuerra31,2024-03-16T19:54:17Z,0,"I'm looking all over for this music, any tips?",True
@teamstark1018,2024-03-16T18:55:38Z,1,Except for sound design not so interesting movie.,True
@dennismontero6808,2024-03-16T14:38:11Z,1,Bro just watched this movie last night. Its a weird movie but damn the sound effects made the whole movie tense also i liked the pastel look and it’s symmetry,True
@phetruss,2024-03-16T10:52:08Z,8,"right now german nazis have their 'zone of interest' again, only in GAZA this time and it's nutanyahu's family having their shaleshudus while GENOCIDING PALESTINIAN NATION",True
@pitolove71,2024-03-16T05:27:46Z,0,Is A24 Studios the New Mirimax?,True
@DeathToMayo,2024-03-15T17:34:40Z,12,Notice how the Zionists are agreeing with the Neo-Nazis that they think this movie is bad. The message of this movie rings true. A lot of people truly are indifferent to or even in support of genocide.,True
@13jamesjoyce,2024-03-15T17:12:31Z,8,"Best Film I have seen this year and will remain in my mind forever. Masterpiece. Sound design and the music are as important as the visuals in getting across the horror of what is constantly going on but never seen. And we still continue to build walls to shut out what we cannot face, chose to ignore and do not want to acknowledge. Chilling.",True
@hausofdownboots,2024-03-15T17:10:05Z,0,"A reminder that the jews didn't ""have it coming"" neither then nor now.",True
@marianmichalski,2024-03-15T13:36:44Z,3,Very weak film,True
@AmitErandole,2024-03-15T13:35:22Z,13,"When the Höss family steals clothing and lingerie from the camp's prisoners:
""I have no idea how anyone can watch that scene and not think of the Israeli soldiers who have filmed themselves rifling through the lingerie of Palestinians whose homes they are occupying in Gaza..""

- Naomi Klein writing her review in the Guardian",True
@maazwaseem8313,2024-03-15T09:29:31Z,21,"Massive respect to Jonathan Glazer for speaking out at the Oscars for a ceasefire against the Israeli genocide in Gaza 
Free Palestine 🇵🇸♥️",True
@themashedavenger5461,2024-03-15T08:27:38Z,2,ngl ...doesnt look very interesting,True
@DNRoche,2024-03-15T03:58:58Z,1,"I was at the movie premiere and this movie might be a 1-10. Please dont see it, its like Beau is afraid",True
@mohammedsalah8866,2024-03-15T03:33:17Z,5,"Israel and palestine....,,,",True
@LordOfSweden,2024-03-14T23:53:08Z,3,"Ah here we go, more demonizing of the Germans.",True
@lgzachef,2024-03-14T19:56:13Z,4,Another shity movie about jewish holocaust,True
@manuelb.vergara21,2024-03-14T19:43:46Z,2,Soy cinema,True
@oderblock,2024-03-14T16:30:16Z,2,"Oh no, not again",True
@g2jnan427,2024-03-14T08:24:49Z,0,Interesting to watch but had zero point.,True
@chaimbochner7474,2024-03-14T00:16:07Z,0,"I agree that this is a boring movie and trivializes hoess. To do this mr Oscar, really also questions your credibility when criticizing Israel.

You could’ve done a better job with an opportunity to show a monster like hoess and some of the insides of the camps.

But think over how you paint hoess as a following orders guy and trying to trivialize his actions. I’m sure you wouldn’t do such a run on himmler. Both just as evil!

I protest with a loudspeaker that even if I were not Jewish, I’d NEVER compare the Gaza situation with nazi germany. It’s hurtful and mean. Nobody compares British and American invasion in Germany to Nazis either. You just don’t…

I even protest a comparison between Hamas and Hitler. I believe Hitler needs to be left in his own category.",True
@user-uh7po7cz3x,2024-03-13T18:00:37Z,2,The holocaust is such a boring and tapped out genre. I'll pass.,True
@gideonsanders6514,2024-03-13T16:29:43Z,2,"Almost as exciting as watching paint dry
Nothing happened for 5hrs solid
Yawnnnnnnnnnnnnn n",True
@gh0stpyram1d,2024-03-13T14:59:53Z,2,director is a joke.,True
@thurstonclevehicks,2024-03-13T13:52:47Z,80,"I strongly recommend this unsettling movie which eerily depicts the banality of evil. The director has since made it very clear the lessons in it are not restricted to the Third Reich in the 1940s. In fact, he said, it is quite relevant to ourselves, at this very moment. We are being careless.",True
@WillyJunior,2024-03-13T12:34:54Z,1,Me on the toilet after too much spicy food -,True
@houseatreides1,2024-03-13T10:15:46Z,5,how different are they to the upper echelons of the israeli occupying forces....they have lavish houses and vacation in usa and uk! you will never see a film about the real zionist nazis.......cos that would be labelled antisemitic...against a people with zero semitic dna,True
@primeminister1040,2024-03-13T07:16:56Z,16,looks and sounds like the israelis living their lives while gazans are being genocided next to them.,True
@flatmentality3290,2024-03-13T06:27:46Z,0,"am i correct to assume from this trailer that the flim is around the notion of ""how did german people do something so horrible!.....well they didn't"" aspect regarding the entire WWII?",True
@branpred79,2024-03-13T05:49:06Z,9,oh god all the casuals are whining about a movie that they have no intention of seeing and smearing a genuine filmmaker,True
@TANuclear,2024-03-13T04:02:21Z,0,Yet another one of the hundreds of atrocity propaganda movies of this type to brainwash the masses whose ”history” stems purely from dramas.,True
@r.s.9861,2024-03-13T03:03:36Z,1,This movie is a masterpiece. He is in the same league as Son of Saul.,True
@user-ej4th4pq9k,2024-03-12T23:25:18Z,0,Nah thing to see he-ah. Who vants schnitzel? Hans?Anyone?,True
