author,updated_at,like_count,text,public
@WarEagleTimeMachine,2024-03-11T00:43:22Z,0,Whoever did the voiceover for the trailer needs to be retroactively hired  to remake every trailer for the last 20 years.,True
@eccn88,2024-03-11T00:11:42Z,1,Congrats 🎉🎉🎉,True
@ZebraJennyTRE,2024-03-10T23:29:54Z,4,Came here because Da vine won an Oscar ❤,True
@RealAadilFarooqui,2024-03-10T19:19:06Z,1,I am voting this movie is gonna win best movie OSCARS,True
@tagarafula,2024-03-09T21:49:15Z,3,"Watched it today at the cinemas.
Such an uplifting, witty and claver film.
Paul Giamatti is a hell of an actor, hope for him that he will surprise everybody and will win the Oscar tomorrow night for best actor🤞🏾",True
@variousJnames,2024-03-08T02:50:08Z,2,Super cute movie but hardly Oscar worthy.,True
@PianoKeyzOfficial,2024-03-07T19:52:59Z,3,I appreciate the deep voice narration like the 90s movies.,True
@ernestosolissv6812,2024-03-05T18:52:03Z,2,"I loved the movie trailer narrator, like years before 🤩",True
@coolrank12,2024-03-05T18:24:43Z,1,"Paul Giamatti: ""I find the world to be a bitter and complicated place and it seems to feel the same way about me!"" The feeling's mutual, Paul!",True
@objektivone3209,2024-03-05T13:20:43Z,1,"I see what the movie wants, but I don't fell it. The movie Scent of a Woman (1992) had it.",True
@Lobishomem,2024-03-03T09:56:09Z,1,Imagine a world with no YT comments. “It’s easy if you can. “,True
@thatguy20861,2024-03-03T05:18:44Z,1,"I know at this point it is inevitable, but I hope Giamatti pulls out a surprise Oscar win. Oppenheimer can get all the technical, writing, and certainly directing awards, but I truly hope Giamatti gets an incredibly deserved win for Best Actor.",True
@koninginvictoria,2024-03-02T04:08:50Z,2,"Beautiful film. I watched it on a plane without knowing anything about it. They offer a huge selection of movies, but few look interesting. So I thought I'd try a wildcard. Such a gem. Thank you.",True
@hamdanmuhamad6571,2024-03-02T03:52:42Z,2,"Paul first ever dialog in this movie is : ""Philistines.... Lazy, vulgar, rancid little Philistines."" 
These immoral actors would say anything on the script. Clearly the writer is a Zionist psychopath",True
@carlabianca385,2024-03-02T03:42:09Z,1,"No matter what do Badfinger na trilha sonora mds, tomara que hitem muito essa música",True
@gasparwimb3964,2024-02-29T02:04:40Z,1,Hollywood .Nazis only hide in Argentina 😉,True
@jamesdrynan,2024-02-26T16:24:32Z,1,"Fabulous film! Giamatti is sublime. I like it when he says, "" History is not just a study of the past, it is an explanation of the present. "" Profound!",True
@jesusgodvangogh5913,2024-02-25T09:14:07Z,1,❤❤❤❤vgh property,True
@ethanwood9124,2024-02-25T03:02:53Z,3,"Just finished watching this film, it will be looked at as a classic years from now. Absolutely amazing.",True
@dranderson6071,2024-02-24T13:54:49Z,1,Simply put- a brilliant movie. All the angry people in the world need to watch this. Everyone needs to watch it,True
@macstewart409,2024-02-24T10:24:37Z,1,"This was a casual watch for me on a weekday.  I was not expecting to absolutely fall in love with it.  The cinematography and grainy 70s aesthetic was beautiful.  I feel like this is what Wes Anderson tries to do but can't quite pull off, especially with his recent movies.",True
@fulger2010,2024-02-24T09:25:12Z,1,Wonderful movie! I actually believed it was shot in the 70th and was amazed when found out that  it is a 2023 movie.,True
@yabbahabbahabba,2024-02-24T04:21:28Z,1,I instantly love the whole vibe. This is gonna be good tooniiiight,True
@twofingersmyfriends3830,2024-02-23T17:46:49Z,3,Terrific film. Heartfelt without being schmaltzy. Outstanding performances across the board. Probably the best of 2023. The Oscars had better give it some love.,True
@comixgod50,2024-02-23T16:15:45Z,1,"Hey its Paul Giamatti, best known for playing the Rhino in Amazing Spider-Man 2! Good actor, can't wait to see this.",True
@peterdooley7552,2024-02-22T20:47:48Z,2,Seen it. Utter shit. Don’t waste your time and money.,True
@IonizedComa,2024-02-22T05:23:46Z,2,Damn when last i heard mr narrator in a trailer😂?,True
@mohammadmatinkarami9144,2024-02-21T09:22:57Z,2,He should play Holden Caulfield,True
@joan3891,2024-02-21T05:38:47Z,1,I must see this!,True
@manaskumarbehera4965,2024-02-20T17:34:28Z,2,"After a long time, finally a movie which is worth watching ❤",True
@anhpam9205,2024-02-20T15:57:40Z,1,"Just saw thi smovie.i twas really great! Loved the New England winter scenery,  Boston, campus Xmas music, late 60's early 70's styles, cars,innocence .Great acting, very touching and funny as well!",True
@wanderlking8634,2024-02-20T10:55:58Z,3,The song is Glad by Traffic in case anyone is wondering. It used to play in auditoriums and on trailers all the time. Excellent choice here.,True
@kent_calvin,2024-02-19T18:29:14Z,2,Ehhh chuck Rhodes,True
@muccigane2351,2024-02-19T12:26:24Z,2,This was a masterpiece of a movie.,True
@Ignatius_C,2024-02-19T06:20:18Z,1,"Movie trailer voice, wacky editing, and spoiling every scene. This might actually be one of the worst trailers ever lmao",True
@hineymusic7313,2024-02-19T02:29:46Z,1,Big legend,True
@jayr6666,2024-02-19T02:20:24Z,1,"Unfortunately, we've just seen the whole movie.",True
@samantham.5178,2024-02-19T02:03:16Z,1,Eddy Burback brought me here,True
@xxjcd702,2024-02-18T23:18:20Z,3,Paul Giamatti isn't taking the Oscar from Cillian Murphy but he should. Hasn't been a movie that make me feel so many warm feelings inside in years on end like this one did,True
@TraitorTraderInstigator,2024-02-18T16:27:34Z,1,"How the f@ck could this piece of sh*t, cliche movie beat Oppenheimer for an Oscar in best picture or best actor category?",True
